"","Gene","logfc","CERES"
"10102","FAM205C",-0.35109760787711,0
"10103","DBF4",-0.181857796542488,-0.241993189687
"10104","DOK4",0.236024931424286,0.0488899157178
"10105","LRRC59",0.163807193321803,-0.164437188171
"10106","PPA2",-0.161996227266337,0
"10107","RSPH14",0.550202900056137,0
"10108","ELOA3C",0.420247618568313,0
"10109","RFXANK",-0.161404509024307,0.240105463245
"10110","KANSL1L",0.269952249132068,0
"10111","KMT2B",0.200845382340087,-0.144499214065
"10112","CFAP161",0.641020454106681,0
"10113","CCDC42",0.419826774134227,0
"10114","LCE3E",0.452072138007427,0
"10115","UGT2B28",0.438970112260769,0
"10116","RBM24",-0.413354361839074,-0.248749906116072
"10117","BRK1",-0.147891538396401,0
"10118","COL6A5",0.425607882377243,-0.0582285175313
"10119","PPP1R12C",0.182145960040557,0
"10120","DEFA3",0.503124716260721,0
"10121","PGAP4",0.406723624199332,0
"10122","HSD17B8",-0.211762086709586,-0.284368717695
"10123","WDR97",0.508658824064298,-0.180409266342
"10124","TEX261",0.182878881542131,0
"10125","USP48",-0.176990927888322,0
"10126","NFKBIE",0.242412164178175,0.0282264266907952
"10127","DCAF8L1",0.419281123046428,-0.210803889848
"10128","SHE",0.648968369863926,-0.106401071986
"10129","NOS2",0.676346593996541,-0.237481515287
"10130","NIF3L1",-0.177695988999724,0
"10131","PPP1R8",-0.17336185445508,0
"10132","ACTR10",-0.170552929821755,0
"10133","ZNF335",0.2294452860147,0
"10134","LARS2",0.223553581002217,0
"10135","ITIH3",0.634309091482502,0.122173500182
"10136","NFRKB",-0.195599350603021,-0.195191719406
"10137","DNAJB4",-0.197148954993027,0
"10138","RPL8",-0.120481517137477,0
"10139","IQGAP3",0.20319314868832,0.0303717640418
"10140","LSM7",-0.144874623509086,0
"10141","TMEM230",-0.155062603453221,-0.0037923198708
"10142","RPS5",-0.124504588095474,0
"10143","MTX2",-0.165568249336434,0
"10144","SLC29A1",-0.163692407678378,0.0833044321421804
"10145","EPRS1",0.168684063486815,0
"10146","MT4",0.491598992016834,0
"10147","ATP5PF",-0.14010995795322,0
"10148","TANC2",0.235405923326379,0.127486409101
"10149","ZFP36L1",0.178420833032706,0.230485030518
"10150","TSPY2",0.430466884010708,0
"10151","LCN8",0.428363354477807,-0.0717012914315
"10152","MSC",0.60505970032976,-0.0016747638024
"10153","TSPAN13",-0.177141105918582,0
"10154","WDPCP",-0.254829358303965,0
"10155","EPN2",-0.198310441804934,-0.326703845528
"10156","L1TD1",0.774040782454328,0
"10157","PPAT",-0.186555084358572,0.19764455616
"10158","CNGA3",0.418198847418507,0.236413586690954
"10159","BIN1",-0.189765377872692,-0.416725377565
"10160","ZMIZ2",0.187913426902178,0
"10161","RXRB",-0.180081351701448,0.0916956175157
"10162","CC2D2A",-0.229575061620501,0
"10163","ATG9A",-0.177091382692365,0.176132881216
"10164","NAP1L1",-0.135475493833523,0
"10165","MRM3",0.20753597168598,0
"10166","CELSR1",0.227387167346232,0.0615714575547379
"10167","INTS6",0.214020615402334,0
"10168","REL",0.325152938768203,0.287980864781
"10169","PKNOX1",-0.218227456628619,0
"10170","RPSA",-0.122543004738822,0
"10171","MOGAT1",0.41406267322678,0
"10172","CREBZF",0.189952428243411,0
"10173","OPN1SW",0.413801482399936,-0.173833208793
"10174","TSPY3",0.464682212506323,0
"10175","USP17L2",-0.514422442416761,0
"10176","TACR3",0.413401962348584,0.193258718089
"10177","HP1BP3",-0.149081433797959,0
"10178","FANCL",-0.178098958844981,-0.254710814629
"10179","TMEM33",0.187383437851796,0
"10180","ANTXRL",0.412853653627321,0
"10181","BTBD10",-0.182572522503911,0
"10182","NEK5",0.561885660944992,0.274753342471
"10183","DHX16",0.184380638420169,-0.192137380545
"10184","OMA1",-0.199538415692829,0.0954946436397
"10185","DPYSL5",-0.559602978764615,0
"10186","AL445989",0.411755992789322,0
"10187","KLHL15",0.281653957876075,-0.150230718206
"10188","KLHL21",0.216151003116455,-0.0222911769745
"10189","PUS3",-0.209165653679699,0
"10190","HDAC11",0.246423802978858,-0.204016462523
"10191","SPIDR",-0.174940731892645,0
"10192","LMF2",0.184391300328919,0
"10193","CGGBP1",-0.172411124364846,0
"10194","MLX",-0.168538930239617,0.064542173342
"10195","PAFAH2",-0.221919950719808,0
"10196","SLC25A3",-0.130123573457109,0
"10197","PIGX",-0.187463071609305,-0.186269376956
"10198","WNT7B",0.409694510236343,-0.338822065586
"10199","HIC2",0.299603414166717,-0.121829810676
"10200","CES5A",0.410577870714875,-0.0416709430392
"10201","IKZF4",0.309517131040277,0
"10202","CDK12",0.199696598259074,-0.204645230718
"10203","STRN3",-0.194533384472941,-0.0310051146561
"10204","CD1B",0.425980988479301,-0.146220779523
"10205","POLR2H",-0.150043982081842,0
"10206","KAT6A",-0.20056858826565,-0.507154536206
"10207","ZNF396",-0.386913465077602,0
"10208","LIAS",-0.198578102476965,-0.23617323005
"10209","N6AMT1",-0.227504794825998,0
"10210","GSDMB",0.240099236962334,0
"10211","LZTS1",0.589925408822306,0
"10212","TAS2R42",0.410675684002879,0
"10213","IQCF1",0.409144265588699,0
"10214","HORMAD2",0.409128360242457,0
"10215","CYB5RL",-0.243991217232443,0
"10216","TPTEP2",-0.445607418876661,0
"10217","YWHAG",-0.148996276319301,0
"10218","GOLGA7",-0.170689415140813,0
"10219","DIP2C",-0.253599549017686,0
"10220","VEGFA",-0.160929116510995,-0.24983748043
"10221","C12orf66",0.262342237426908,0
"10222","GPAM",-0.229330077056794,0
"10223","DCD",0.540479655417229,0
"10224","MMP20",0.412129978173368,0.106051167455
"10225","KIF27",-0.30190946447508,-0.0224751452051
"10226","PACSIN2",0.180206886079033,0.465086781382
"10227","AGRP",0.408254968749118,-0.0409777907329
"10228","CILK1",0.255496347915833,0
"10229","HSD3B2",0.415912056351531,0
"10230","TMEM104",0.229730063594661,0
"10231","CMTM2",0.603093168034974,0
"10232","DCDC2B",0.62001135785845,0
"10233","KIF5B",-0.161990034862724,-0.225147270116
"10234","KIAA1549",-0.261398904071888,-0.30382076193
"10235","ANKRA2",-0.200992520396773,0.0620481742583
"10236","CYSLTR1",0.746157073715676,0.117477539647
"10237","REC114",0.413439505887336,0
"10238","NANOGP8",0.406493564039728,0
"10239","CNOT7",-0.165059526266907,0.0430215744434
"10240","TINF2",-0.176616202302205,-1.28394974318
"10241","PARP14",0.221190188732666,0.104713072772
"10242","VPS9D1",0.253344197874114,0
"10243","BLOC1S1",-0.150996327487677,0
"10244","ZMYM1",-0.218803863079561,0
"10245","KCNJ18",0.406149363639418,-0.604756062649
"10246","PHRF1",0.208280886303132,0.146057954915
"10247","NR1H3",0.222399718800442,-0.145442624806
"10248","KRT71",0.410556020489777,0
"10249","NFXL1",0.23320636659875,0
"10250","BAG5",0.206640972668379,0
"10251","LCE1C",0.408567021193961,0
"10252","CCDC150",0.229901721524589,0
"10253","REPS1",0.196464067647797,-0.0452350828033
"10254","C2orf50",0.593989924492593,0
"10255","AFDN",0.187329794533082,-0.0249772906335
"10256","ACOT13",-0.195515629315811,0
"10257","MRGPRD",0.404407542101835,-0.0216870662605
"10258","TARS1",0.158044375578574,0
"10259","CCDC115",0.199916048414937,0
"10260","BCAT2",-0.171301104491951,0
"10261","AMDHD2",0.203750523486531,0
"10262","POM121L2",0.403774918276246,0
"10263","P2RY14",0.406591822837503,-0.176766651784
"10264","AP4E1",0.254898733609573,0
"10265","IER3IP1",-0.186424316211225,0
"10266","GANC",0.224153321556343,0
"10267","TEX35",0.403522516884454,0
"10268","MGME1",-0.176646339716649,0
"10269","PDPN",0.730484111092234,-0.0724696058733
"10270","PHF11",0.226335154223979,-0.547495663098
"10271","ZNF430",-0.241756409210946,0
"10272","RNF39",0.373295485295664,0
"10273","LIPI",0.632799145864008,0
"10274","AMPD1",0.721700360306248,0
"10275","EIF1AX",0.168987102906531,0
"10276","ZNF451",-0.194237766438959,0.0835688374321
"10277","JMJD7",0.293257158438733,-0.133475515969
"10278","TMEM114",0.429468203233492,0
"10279","PARP4",-0.179090790112203,0.145423483357
"10280","KIF20B",-0.197818080284648,-0.28230320539
"10281","PTTG1",-0.141188353368493,0.059029115875
"10282","LINGO4",0.402374467103321,0
"10283","CAST",-0.155562779740641,0
"10284","ACADM",-0.16819230653919,-0.15540786388
"10285","SPCS2",-0.146535467237896,0
"10286","LYZL2",0.406161022426752,0
"10287","ADSL",-0.157284807764829,-0.261841555632
"10288","HEPACAM",0.412645555024413,-0.0228398928108
"10289","TCOF1",0.181722181510172,-0.321518227683
"10290","SPCS1",0.159100831111787,0
"10291","FIS1",-0.149747267737811,0
"10292","AC136612",0.590794272145093,0
"10293","STEAP1B",-0.398192035763832,-0.297580265996
"10294","NKIRAS1",-0.21743248076754,-0.587473429568737
"10295","PRR14",-0.181721248583726,0
"10296","SLC7A11",-0.203012346611921,0.241672080015
"10297","COPS9",-0.143608538759388,0
"10298","E2F4",0.169855846195392,-0.051822419406
"10299","DRP2",0.546461185710739,0
"10300","RPS10",-0.11689887370817,-1.26951173991
"10301","SETX",0.202633598109702,-0.122053279468
"10302","TOR1B",-0.183047344553887,0
"10303","HEATR5A",0.221330640980817,0
"10304","NOL4L",-0.213242380283863,0
"10305","CXorf56",0.203212250854535,0
"10306","FAM71A",0.399199217889855,0
"10307","RAB39B",0.524914622293773,0
"10308","AC008770",0.398915231970183,0
"10309","ADPRS",0.190768520528918,0
"10310","C4orf45",0.398553971932523,0
"10311","ALG3",0.170797127315437,0.123620609193
"10312","SLC9C1",0.398471924584999,-0.279474820793
"10313","MRLN",0.717142141691874,0
"10314","TOP2A",-0.146077029289547,-1.01089392911
"10315","TSACC",0.36556613023421,0
"10316","XCR1",0.398700026081141,0
"10317","NLRP4",0.641126134446803,0
"10318","PWWP2A",0.223649101734541,-0.0322605095121
"10319","IQCM",0.39749566129526,0
"10320","NANS",0.16571859419643,0
"10321","DUSP12",0.181320911070758,-0.293080751333
"10322","CD99L2",-0.181500242784974,0
"10323","CAPN5",-0.230899466887808,0
"10324","TIFAB",0.472417071410408,0
"10325","CRX",0.454498659832629,0
"10326","C7orf31",-0.277753012421644,0
"10327","PDZD11",-0.158074416850459,0
"10328","PAIP2",-0.150887186039944,0
"10329","ATP6V0A2",0.21714725572432,0
"10330","CFAP300",0.39012291265023,0
"10331","ANKRD62",0.396303496486322,-0.112733834068
"10332","SH3RF2",0.302548813166908,0
"10333","CHAC2",-0.202412321586956,0
"10334","TELO2",0.185152500267199,-0.0644903408107
"10335","CACNG2",0.400426251651634,0
"10336","ZFAND2A",0.183159767414109,0
"10337","ZSCAN32",-0.20061107996164,0.0711254191782
"10338","PLA2G12B",0.676002924801835,0
"10339","NRM",-0.174753911234469,0
"10340","MAF",0.572506333799267,0.176952061936
"10341","PRL",0.711064942314564,0.0244307496479
"10342","MBTPS2",-0.196348998037949,0
"10343","MYBPC2",0.665190068980586,0
"10344","PCYT1B",0.60896580889467,0
"10345","DAO",0.395222454270133,0
"10346","GPR84",0.624960848800735,-0.265784309
"10347","GLS",0.169968749529575,-0.137713196072
"10348","FECH",-0.176475431302518,0
"10349","CEACAM4",0.436763373326838,0.166274437595
"10350","PTDSS2",-0.18332945812316,0
"10351","CDKN2AIP",0.217015580871285,0
"10352","SYNJ1",-0.241239866151091,-0.544447072472
"10353","SSBP1",-0.135932213489061,0
"10354","UBL7",-0.165441821618574,-0.61993703919
"10355","GOLGA6L2",0.396189821248794,0
"10356","CHMP1B",0.188114446887046,0
"10357","C17orf58",-0.196099650012004,-0.0635524103368
"10358","SPANXN5",0.394107816480793,0
"10359","RPL28",-0.120028897946162,0
"10360","PPM1M",-0.218914080726975,0
"10361","KCP",0.364663025599397,0.143424600311
"10362","TSPEAR",0.616867445962852,0
"10363","NAT14",-0.174523579937748,-0.550989361954
"10364","TFF3",0.628493606412516,0
"10365","MRPL12",0.157381531459201,0
"10366","ZNF440",0.264214725577209,0
"10367","SOCS3",-0.214446362870043,-0.0993411391266
"10368","SPPL3",-0.181885857652189,0
"10369","GAS2L1",-0.194348369197138,0
"10370","TRPM5",0.551543046891859,0
"10371","TAF2",-0.177140695704623,0
"10372","LCORL",-0.227037270693213,0
"10373","TMEM31",0.60706125195973,0
"10374","ZNF431",0.245975685824207,-0.244327737361
"10375","GPR6",0.411303594913275,-0.158093074821709
"10376","MRPS31",0.200929348876417,0
"10377","RPL5",-0.12051036642906,0
"10378","MSRA",0.255712647684032,0
"10379","NBPF11",0.241132899877999,0
"10380","ZBTB26",-0.233411137765252,0.150883002168
"10381","VEGFD",0.564054405271811,0
"10382","PP2D1",0.606075676484026,0
"10383","ALDH4A1",-0.201937933401491,-0.0206137782630591
"10384","PTPRA",-0.168463448886512,-0.314931213896
"10385","NDUFB7",-0.13957302552527,0
"10386","PTGDR",0.406484505436234,0.0859760677649
"10387","TEX13D",0.39121206113886,0
"10388","NRBP1",-0.157237386690495,-0.167393187286
"10389","TRAM1",-0.150168507836777,0
"10390","NPHS1",0.597818793169706,-0.012484279586
"10391","MORF4L2",-0.132369591017395,0
"10392","ELP2",-0.167394629620773,-0.157907307477
"10393","PGM1",0.181111318034464,-0.0469371255721
"10394","PI15",0.589558429181964,0
"10395","SIGLEC5",0.390323483700283,0
"10396","ZNF609",-0.196370525130576,0.0514346566876
"10397","CRYBA1",0.390033585970269,0
"10398","NEBL",-0.32210180825229,0
"10399","DYNC1I2",-0.155734949447858,-1.27099144208
"10400","RBM28",-0.165008775680168,-0.432693704082
"10401","NDUFB6",-0.155232385106936,0
"10402","TRAPPC3L",0.389246087603685,0
"10403","PPT1",-0.14615318593694,0.424378530498
"10404","IGSF8",0.193492290295846,-0.132520388515
"10405","LAMTOR5",-0.139087343079904,0
"10406","DHFR2",-0.255247640055835,0.0694675604826
"10407","CD5L",0.388980365792068,0
"10408","POLG",0.181791727282487,0.176546089491
"10409","FLYWCH2",-0.172257829486514,0
"10410","ZNF143",-0.193376059776624,0
"10411","GAS2L3",-0.202266373983778,0
"10412","NAE1",-0.155784329079978,-0.215362272481
"10413","LRRIQ3",0.426413622450972,0
"10414","PEX16",0.195164047348919,0
"10415","PRELID3A",-0.224434494602757,0
"10416","CACFD1",-0.217789141260087,0
"10417","ZNF185",-0.230140468446264,0
"10418","DESI2",-0.174247075120918,0
"10419","PABPN1L",-0.523303519420238,-0.108721795841
"10420","TBC1D1",-0.172597217650049,0.127321839563
"10421","NEDD1",-0.186078889556692,-0.950072590842
"10422","ZNF449",-0.257700046300235,0
"10423","TSSK2",0.576914852259678,0.0674618907768
"10424","NDUFA11",-0.137475936195481,0
"10425","DOK5",-0.5778120983148,0
"10426","EXOC8",0.242063458832353,0.0791408486574
"10427","DUS2",-0.19103407473033,0
"10428","PAQR5",-0.290145751332783,0
"10429","HDAC5",-0.189784757046792,-0.0370428065984
"10430","OCSTAMP",0.406784549311529,0
"10431","CMTM1",-0.286857093320059,0
"10432","C1orf105",-0.543834764519771,0
"10433","CCM2",-0.167352028601428,0
"10434","WWTR1",-0.180046046969127,-0.0769668510962
"10435","PLVAP",0.649591791556668,0
"10436","SCMH1",-0.180944373942946,-0.0438108102529
"10437","OGFOD3",0.194600513839121,-0.0952694987851
"10438","ZSWIM2",0.385635337697656,0
"10439","GM2A",0.198718117056944,0.153042477029
"10440","MYRF",-0.236095965134775,0
"10441","GPR88",0.385474274189875,0.171433076647
"10442","GBP5",0.596377613693366,0
"10443","KRT33A",0.385313054645671,0
"10444","SIN3A",-0.175249780592933,-0.653734006581
"10445","NOXRED1",0.546681238222838,0
"10446","TSPAN5",0.23954140381412,-0.105786374305
"10447","ARMC7",0.21736716945246,0.0447913337503
"10448","RPL41",-0.111477352377943,0
"10449","SND1",-0.14672267398143,0.0703467427812
"10450","SHOX",0.409046762948472,0
"10451","DSPP",0.390111703072043,0
"10452","LILRA4",0.384412285081682,0.0363822914504
"10453","NPIPA7",0.232230792558042,0
"10454","ZSCAN30",-0.208611964659781,0
"10455","RNF214",-0.199620904838674,0
"10456","SMC2",-0.177752660296198,-1.49835038314
"10457","GJD4",0.383626573645117,-0.224727322451
"10458","ZBTB8OS",-0.156759283908692,0
"10459","RWDD1",-0.165660915513536,0
"10460","IL27",0.383268542395355,0
"10461","RS1",0.415799894678122,0
"10462","AQP8",0.382972187644759,0
"10463","CD59",0.146492806766715,0
"10464","ZNF99",0.382923938563704,0
"10465","C1QL3",-0.424745301215532,-0.178484707359
"10466","REP15",-0.357235618133265,0
"10467","ZFP28",-0.295579524078198,0
"10468","NOTCH2NLB",-0.24608390242789,0
"10469","HELLS",-0.172973020571271,-0.0829511128461
"10470","CCDC15",-0.278938887633299,0
"10471","CD58",0.194925587293577,0
"10472","HUS1",0.202719051901662,-0.980531594457
"10473","NIT1",-0.16894331796662,0
"10474","TMC6",0.196556836355224,0
"10475","YIPF2",0.17483616740785,0
"10476","SETMAR",-0.201063391556692,0.00244317502673
"10477","ZPBP2",0.386626483326477,0
"10478","SPOP",-0.16720159703485,0.0516587026236
"10479","PENK",0.685718970694368,0
"10480","YEATS2",-0.177813686991593,0
"10481","TM7SF3",0.162944503293101,-0.0170393117274
"10482","WDR92",-0.195758724063291,-0.309602580598
"10483","GRTP1",0.245063014731022,0.0246484499269
"10484","SLC26A6",0.194768007166821,0
"10485","GRM5",0.381596320013316,0
"10486","ECT2L",0.53047687061892,0
"10487","JPH3",0.54849992045531,0
"10488","PAQR4",0.18856642730255,0
"10489","MSH2",-0.16575773104357,0.0267711997462
"10490","LPA",0.380398312002198,0
"10491","KPRP",0.384996222875129,0
"10492","TMEM109",-0.151631946286889,0
"10493","CRYGD",0.429000776487003,0
"10494","ZNF571",-0.288347518656419,0
"10495","CROCC2",0.379571360136809,0
"10496","TXNRD1",0.148086009323415,0.176437061764
"10497","PRPF38B",0.173250310557027,0
"10498","YPEL2",0.310268704679164,0
"10499","MRPL30",-0.174417634053848,0
"10500","UBE2H",-0.159854924412732,-0.059336401627
"10501","TMOD4",0.425522067940541,0
"10502","CFD",0.271159738842311,0
"10503","JUP",0.180137520612417,-0.147148442082
"10504","KLF15",0.444151365879406,0.166107486976
"10505","CCDC174",-0.202254777059308,0
"10506","SLC10A3",0.193689090272518,-0.305305501089
"10507","ADAM12",-0.468851226819371,0.0767316475123
"10508","OR3A1",0.382049924357389,0
"10509","FSD2",0.526316899256349,0
"10510","SEC61A2",-0.207311551565846,0
"10511","SP2",0.208228049304301,0
"10512","NR2E1",0.63937395383193,0.0422087260226
"10513","TCF21",0.662012764026727,-0.0626043385128
"10514","WDR81",0.219577948997956,-0.259087294123
"10515","CYP11B2",-0.1543240493253,-0.138934361959695
"10516","RETSAT",0.183266190618005,0.109608649191
"10517","RPA3",-0.152211115566069,-0.848515636948
"10518","CCDC83",0.376566095181088,0
"10519","SMURF2",0.194066679522115,-0.379858766117
"10520","ADM2",-0.260442178443179,0.322429063338
"10521","HES1",-0.186099623899109,0.212620827587
"10522","MAP2K1",0.169475445788298,-0.165973849011
"10523","PAFAH1B3",-0.155181997356723,0
"10524","ATP6V0E2",0.188082100620393,0
"10525","CCDC63",0.375957834388679,0
"10526","SCAND1",0.16378035137665,0
"10527","CUTA",-0.136422221226295,0
"10528","ABL1",-0.170791787048981,-0.165732101977
"10529","LMOD3",0.566095715933004,0
"10530","PUS10",-0.236011280195566,0
"10531","ACO2",-0.153936558853817,-0.245053035999
"10532","IL10RB",-0.178102423846366,0
"10533","BPIFC",0.375409805446793,0
"10534","SPANXN4",0.388899959847898,0
"10535","GPANK1",-0.180638154558476,0
"10536","PYM1",0.178518512479477,0
"10537","PRKDC",-0.141372561793014,0.0457725645435
"10538","ABRA",0.37614196780595,0
"10539","TXNRD3",-0.222970130394737,-0.111745809277
"10540","MRPL58",0.171002071496865,0
"10541","KRT38",0.376354889756876,0
"10542","NDUFS3",-0.144613073774237,0
"10543","CLPS",0.378220344872922,0
"10544","PCNP",-0.145536891772217,0
"10545","ELOC",-0.142123335633208,0
"10546","ADAP2",0.367259008658033,0.152782000616
"10547","STARD3NL",-0.160986681102147,0
"10548","ANKRD26",-0.220127275832131,-0.0593304118248
"10549","RPP21",-0.152896698599807,0
"10550","CHRNE",-0.470930761829688,0.12892959464
"10551","IL26",0.372780489330547,0
"10552","GPBP1L1",-0.155638296790296,0
"10553","YTHDF3",-0.170486544382566,0
"10554","HSD17B4",-0.149527899732073,0.0912927817135
"10555","FAM161A",-0.228668802215883,0
"10556","CDKN1B",-0.16518903075671,0.0787520215209
"10557","SLC17A5",-0.200355943976823,0
"10558","ACSL4",0.189327089327252,0.220153156923
"10559","TRIM62",0.276078936427073,0
"10560","TOMM40",0.158429372599416,0
"10561","YTHDF1",0.175591320018854,0
"10562","CLIC4",-0.15031919549632,0
"10563","NICN1",-0.221951984405328,0
"10564","PFKL",0.159846530189844,0.0727979602819
"10565","RNF225",0.561830707206311,0
"10566","FAM104B",-0.187609034185087,0
"10567","GPR50",0.602539157423023,-0.0663929613008
"10568","TRAPPC4",-0.151921552558825,0.0405100649591
"10569","KRTAP29",-0.336954486853266,0
"10570","ARHGAP17",0.1832171989656,0.111176668261272
"10571","RPA2",-0.153941011091934,-0.599735763591
"10572","KLHL34",0.370973817587697,-0.123300828952
"10573","C19orf18",0.565435485603767,0
"10574","TPCN1",-0.174762307793409,0
"10575","SRC",0.191764945475065,-0.63617870179
"10576","RPS6KB1",-0.177927869171972,-0.243958688251
"10577","PRKAR2A",0.200272715689325,-0.0906334940467
"10578","CHD3",-0.151097866019635,-0.224519801527
"10579","MAD1L1",0.185828354230809,-0.0351595452714
"10580","RBM39",0.142887733271844,-0.657008718377
"10581","RNPEP",0.166229080580538,0
"10582","BRD9",0.17494029755584,-1.41759094072
"10583","BUD13",-0.180566716950008,0
"10584","EXOSC7",0.165355303708143,0
"10585","NDUFA6",-0.147507108537783,0
"10586","RAB14",0.178329234587036,-0.100813690523
"10587","CBX7",-0.221026737516213,-0.181520810847
"10588","GEN1",0.213103539670276,0.089511942669
"10589","SPATA24",-0.210270650240412,0
"10590","DYNAP",0.369316319530515,0
"10591","WFIKKN2",0.542677346401778,-0.109915290298
"10592","LRRC24",-0.326649282771983,-0.407361033445
"10593","RASA3",-0.205201318798894,0.0922628894152
"10594","SMTN",-0.170631810264676,0
"10595","CSNK2A1",-0.147485136903339,-0.17842206123
"10596","MSH6",-0.161278401207971,-0.12668627201
"10597","TAF11",-0.170370339218457,0
"10598","PLD4",0.64377138803485,0
"10599","ALMS1",0.209493873045235,0
"10600","ZNF138",-0.218728966357265,0
"10601","IL22RA2",0.37220344284777,0
"10602","TPD52L2",0.15259312342993,0
"10603","ABHD11",0.178800460462886,0
"10604","TRPC7",0.367214165100173,0
"10605","VAMP4",-0.205539173689797,-0.486484538054
"10606","MAP3K19",0.36689271899513,-0.378504084883
"10607","PMAIP1",-0.176337605708016,0
"10608","RNF113B",0.367226087831322,0
"10609","HSFX3",0.366569301407344,0
"10610","PALM2AKAP2",-0.17439189601953,0
"10611","NISCH",0.180620576450849,-0.215075972301
"10612","TXNRD2",0.186267198647202,0.0795993564418
"10613","CMC1",-0.162038968073061,0
"10614","JAGN1",-0.164522620705849,0
"10615","ARL4D",0.221011692860126,0.144339376921
"10616","JADE3",-0.211520732248802,-0.128264371717
"10617","C1orf232",0.365613724935544,0
"10618","CCDC146",0.318747150027857,0
"10619","AVEN",0.209682288155397,0
"10620","DIPK1A",-0.212374972206867,0
"10621","AMFR",0.169843482086824,0.0595201616422
"10622","OSTN",0.551987830427659,0
"10623","MYLIP",-0.208359796408344,0.0404917609133
"10624","MED8",0.174095828519618,-0.366321102184927
"10625","TTC16",0.513787753827537,-0.392521129754
"10626","CAMSAP1",0.20447454367112,0
"10627","CCDC197",0.36473193412815,0
"10628","COMMD10",-0.17169685451479,0
"10629","C8orf74",0.36448067445283,0
"10630","GPATCH4",0.168349721456069,0
"10631","NDUFA10",-0.146859682815098,0
"10632","MPP1",-0.194558814247857,0
"10633","PSMB5",-0.133247436698128,-1.5553922671
"10634","OTOP1",0.37607079474648,0
"10635","CDC27",-0.158187593078296,-0.263232950382
"10636","STRA8",0.363813667458996,0.377609286087
"10637","TAAR1",0.369837100280427,0.0157055398558
"10638","PPP1R13L",-0.179459804733085,0
"10639","UBQLNL",0.578477137096863,-0.174422380753
"10640","AFM",0.366217890809114,0
"10641","GSC2",0.363620887300539,0
"10642","SPIRE1",0.20241711214983,0
"10643","RPS17",-0.109113949364384,0
"10644","SLC25A52",0.363114423355091,0
"10645","LBH",0.319800424665335,0
"10646","ARSI",0.516296584799037,0
"10647","NXNL1",0.373107659080549,0
"10648","COX8A",-0.122514001307,0
"10649","NUTM2D",-0.281283399069181,0
"10650","CXCL9",0.364532157217752,0
"10651","BRI3BP",0.19751405527028,0
"10652","SSBP2",-0.191110146064688,0
"10653","ANKRD13A",0.184598602671971,0.203660585978
"10654","ARMS2",0.362134821518859,0
"10655","FTHL17",0.410238380214451,0
"10656","ZNF593",0.165379156065014,0
"10657","LSS",-0.165699207763004,0
"10658","HEXIM1",0.180842272248232,0
"10659","RIT2",0.364490414387775,0.135363554607
"10660","C22orf31",0.361798021762813,0
"10661","FBXW8",-0.206256205869233,-0.0216671766803
"10662","ASB11",0.361345537891669,-0.113580383115
"10663","CLEC4D",0.368526412790242,0
"10664","AGO3",0.236243767968764,-0.0287251869866
"10665","TIMM21",-0.162672597786553,0
"10666","ADAL",0.240062209577805,0.0627459564168
"10667","RTL8B",-0.24733508991798,0
"10668","BRWD3",0.246693851612798,-0.0902627421074
"10669","HHATL",-0.507879562709243,0
"10670","USP24",0.19387398449363,0
"10671","GPALPP1",0.214713082049432,0
"10672","PRSS35",0.60175678791684,0
"10673","RPS16",-0.112133772021318,-0.672821120024869
"10674","ERI1",-0.191148953469304,-0.123611599602
"10675","RER1",0.154150665322298,-0.176980164126
"10676","DGKQ",0.232692258297013,0.11659219653834
"10677","STKLD1",-0.334328076682518,-0.0727331013365
"10678","WFDC13",0.359962672660076,0
"10679","FAM53C",-0.171848042567757,0
"10680","PIGT",0.152109879322549,0
"10681","CDC16",0.17082070759808,0
"10682","DEPDC1B",0.188902521391704,-0.00246319631532
"10683","RABEP1",-0.168134203167986,-0.270082634443
"10684","PARP9",0.210661711464473,-0.239020545769
"10685","PNLDC1",0.588215484508991,0
"10686","DERL1",0.159338989507469,0
"10687","ZNF416",0.284587468864205,0
"10688","ZNF397",-0.19868216806102,-0.126427731268
"10689","GIPC1",0.154072883857498,-0.146706563988
"10690","RBMY1E",0.401262937808068,0
"10691","ELN",-0.505751002470126,-0.0236288921328
"10692","MEPE",0.358482261022801,0
"10693","LRRC10B",-0.504388052188677,0
"10694","GGT7",-0.192431066975663,0
"10695","FAM166A",0.559937121331552,0
"10696","COPA",0.148242691452486,-1.55976708175
"10697","KIF21B",0.368402433583933,-0.0814473304003
"10698","BCAP31",0.136894173287871,0
"10699","PPOX",-0.180609953618299,0
"10700","SOS1",-0.192475752051815,-0.00860547622354
"10701","PAGE2B",0.610866371555837,0
"10702","NKAPL",0.360152001335116,0
"10703","CRYAA",0.364308615480459,0
"10704","GMFB",-0.159961154398238,0
"10705","RPS15A",-0.11096344278335,-2.09600991514
"10706","RPL27",-0.11055548194732,0
"10707","CFAP46",-0.426830865189869,0
"10708","CD164",-0.140549186935629,0
"10709","GSE1",0.177807227692801,0
"10710","SARAF",-0.141342927110444,0
"10711","CFAP94",0.524214439294724,0
"10712","GBP7",0.357295909906004,0
"10713","VPS37C",0.198179934761891,0
"10714","SEC24B",-0.185815687704018,0
"10715","ARHGAP23",-0.186715463146802,-0.093655145593
"10716","FURIN",0.172817171939174,0
"10717","CHIC2",0.202269735803525,-0.149985053308
"10718","GTF2H3",-0.162921484800153,-0.184510787669872
